stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,level_id
"vic:rail:DNG_EN1","Cheltenham Rd","-37.99042648","145.20965729","","2","vic:rail:DNG","1","Level 0"
"vic:rail:DNG_EN2","Cheltenham Rd","-37.99049353","145.20991756","","2","vic:rail:DNG","1","Level 0"
"vic:rail:DNG_EN3","Foster St","-37.98957154","145.21032712","","2","vic:rail:DNG","1","Level 0"
"vic:rail:DNG_EN4","Foster St","-37.98972867","145.20999308","","2","vic:rail:DNG","1","Level 0"
"vic:rail:DNG_EN5","Ruddock St","-37.98986155","145.20984182","","2","vic:rail:DNG","1","Level 0"
"vic:rail:DNG_LI1","Lift 1","-37.99007636","145.20974551","","3","vic:rail:DNG","","Level 1"
"vic:rail:DNG_LI2","Lift 2","-37.98993361","145.20984007","","3","vic:rail:DNG","","Level 0"
"vic:rail:DNG_PR1","Park & Ride","-37.99086860","145.21028421","","3","vic:rail:DNG","","Level 0"
"vic:rail:DNG_PR2","Park & Ride 2","-37.99024441","145.21131283","","3","vic:rail:DNG","","Level 0"
"vic:rail:DNG_TX1","Taxi Zone","-37.98930181","145.20977572","","3","vic:rail:DNG","","Level 0"
"vic:rail:DRN","Drouin Railway Station","-38.13645190","145.85594693","","1","","1",""
"vic:rail:ECH","Echuca Railway Station","-36.13098223","144.75345866","","1","","1",""
"vic:rail:EHK","Eaglehawk Railway Station","-36.71852539","144.24837990","","1","","1",""
"vic:rail:EME","Elmore Railway Station","-36.49502002","144.60775752","","1","","1",""
"vic:rail:EOA","Euroa Railway Station","-36.74918387","145.56802043","","1","","1",""
"vic:rail:EPH","East Pakenham Railway Station ","-38.08430672","145.50663267","","1","","1",""
"vic:rail:EPH_CN1","Concourse","-38.08430643","145.50660987","","3","vic:rail:EPH","","Level -1"
"vic:rail:EPH_DP1","Decision point 1","-38.08410880","145.50665950","","3","vic:rail:EPH","","Level -1"
"vic:rail:EPH_EN1","Pinehill Dr","-38.08402116","145.50685512","","2","vic:rail:EPH","1","Level 0"
"vic:rail:EPH_EN2","Sharnet Cct","-38.08448590","145.50654921","","2","vic:rail:EPH","1","Level 0"
"vic:rail:EPH_KR1","Kiss & Ride","-38.08430376","145.50781854","","3","vic:rail:EPH","","Level 0"
"vic:rail:EPH_LI1","Lift","-38.08429713","145.50658726","","3","vic:rail:EPH","","Level -1"
"vic:rail:EPH_PR1","Park & Ride","-38.08439523","145.50934455","","3","vic:rail:EPH","","Level 0"
"vic:rail:EPM","Epsom Railway Station","-36.70628781","144.32105260","","1","","1",""
"vic:rail:ESD","Essendon Railway Station","-37.75601170","144.91619750","","1","","1",""
"vic:rail:ESD_DP1","Decision point 1","-37.75623246","144.91594160","","3","vic:rail:ESD","","Level -1"
"vic:rail:ESD_DP2","Decision point 2","-37.75623607","144.91614580","","3","vic:rail:ESD","","Level -1"
"vic:rail:ESD_DP3","Decision point 3","-37.75622288","144.91641859","","3","vic:rail:ESD","","Level -1"
"vic:rail:ESD_EN1","Rose St","-37.75593422","144.91589321","","2","vic:rail:ESD","1","Level 0"
"vic:rail:ESD_EN2","Rose St","-37.75637578","144.91589217","","2","vic:rail:ESD","1","Level 0"
"vic:rail:ESD_EN3","Russell St","-37.75610678","144.91647859","","2","vic:rail:ESD","1","Level 0"
"vic:rail:ESD_EN4","Russell St","-37.75672728","144.91640443","","2","vic:rail:ESD","1","Level 0"
"vic:rail:ESD_PR1","Park & Ride 1","-37.75399604","144.91585680","","3","vic:rail:ESD","","Level 0"
"vic:rail:ESD_PR2","Park and Ride 2","-37.75517685","144.91689060","","3","vic:rail:ESD","","Level 0"
"vic:rail:FSS","Flinders Street Railway Station","-37.81830513","144.96696435","","1","","1",""
"vic:rail:FSS_CN1","Outer Concourse","-37.81787532","144.96712382","","3","vic:rail:FSS","","Level 1"
"vic:rail:FSS_dDP1","Degraves St DP 1","-37.81738477","144.96585360","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_dDP2","Degraves St DP 2","-37.81775683","144.96600243","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_dDP3","Degraves St DP 3","-37.81794814","144.96612214","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_dDP4","Degraves St DP 4","-37.81806524","144.96611892","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_dDP5","Degraves St DP 5","-37.81824696","144.96620482","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_dDP6","Degraves St DP 6","-37.81838325","144.96626924","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_dDP7","Degraves St DP 7","-37.81854676","144.96634427","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_dDP8","Degraves St DP 8","-37.81868324","144.96642004","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_dDP9","Degraves St DP 9","-37.81884655","144.96648372","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_dEN1","Degraves St","-37.81800238","144.96613201","","2","vic:rail:FSS","1","Level 0"
"vic:rail:FSS_dEN2","Campbell Arcade","-37.81782438","144.96573929","","2","vic:rail:FSS","1","Level 0"
"vic:rail:FSS_dEN3","Campbell Arcade","-37.81770592","144.96618559","","2","vic:rail:FSS","1","Level 0"
"vic:rail:FSS_dEN4","Campbell Arcade","-37.81734835","144.96583188","","2","vic:rail:FSS","1","Level 0"
"vic:rail:FSS_DP1","Decision point 1","-37.81792466","144.96684982","","3","vic:rail:FSS","","Level 1"
"vic:rail:FSS_DP2","Decision point 2","-37.81805175","144.96690314","","3","vic:rail:FSS","","Level 1"
"vic:rail:FSS_DP3","Decision point 3","-37.81818784","144.96695620","","3","vic:rail:FSS","","Level 1"
"vic:rail:FSS_DP4","Decision point 4","-37.81837876","144.96705321","","3","vic:rail:FSS","","Level 1"
"vic:rail:FSS_DP5","Decision point 5","-37.81851505","144.96711763","","3","vic:rail:FSS","","Level 1"
"vic:rail:FSS_DP6","Decision point 6","-37.81866975","144.96720427","","3","vic:rail:FSS","","Level 1"
"vic:rail:FSS_DP7","Decision point 7","-37.81860220","144.96746740","","3","vic:rail:FSS","","Level 1"
"vic:rail:FSS_eDP1","Elizabeth St DP1","-37.81831057","144.96519202","","3","vic:rail:FSS","","Level 0"
"vic:rail:FSS_eDP2","Elizabeth St DP2","-37.81838321","144.96522411","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_eDP3","Elizabeth St DP3","-37.81833094","144.96532778","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_eDP4","Elizabeth St DP4","-37.81851950","144.96528852","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_eDP5","Elizabeth St DP5","-37.81865579","144.96535294","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_eDP6","Elizabeth St DP6","-37.81878308","144.96541761","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_eDP7","Elizabeth St DP7","-37.81887393","144.96546055","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_eDP8","Elizabeth St DP8","-37.81901003","144.96551362","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_eDP9","Elizabeth St DP9","-37.81839104","144.96515573","","3","vic:rail:FSS","","Level 1"
"vic:rail:FSS_eEN1","Elizabeth St","-37.81829137","144.96512439","","2","vic:rail:FSS","1","Level 0"
"vic:rail:FSS_eEN2","Elizabeth St","-37.81827434","144.96518166","","2","vic:rail:FSS","1","Level 0"
"vic:rail:FSS_LI2","Platform 2/3 Lift","-37.81801787","144.96702903","","3","vic:rail:FSS","","Level 1"
"vic:rail:FSS_LI3","Platform 4/5 Lift","-37.81813674","144.96712801","","3","vic:rail:FSS","","Level 1"
"vic:rail:FSS_LI4","Platform 6/7 Lift","-37.81832766","144.96722501","","3","vic:rail:FSS","","Level 1"
"vic:rail:FSS_LI5","Platform 8/9 Lift","-37.81847295","144.96728919","","3","vic:rail:FSS","","Level 1"
"vic:rail:FSS_LI7","Platform 1 lift","-37.81809207","144.96610683","","3","vic:rail:FSS","","Level 0"
"vic:rail:FSS_sEN1","Flinders St","-37.81771436","144.96719640","","2","vic:rail:FSS","1","Level 0"
"vic:rail:FSS_sEN2","Swanston St","-37.81798851","144.96741608","","2","vic:rail:FSS","1","Level 0"
"vic:rail:FSS_sEN3","Swanston St","-37.81843340","144.96760835","","2","vic:rail:FSS","1","Level 0"
"vic:rail:FSS_yDP1","Yarra River DP1","-37.81905546","144.96553509","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_yDP2","Yarra River DP2","-37.81909500","144.96521592","","3","vic:rail:FSS","","Level -1"
"vic:rail:FSS_yEN1","Yarra River","-37.81913594","144.96549880","","2","vic:rail:FSS","1","Level 0"
"vic:rail:FSS_yEN2","Yarra River","-37.81912966","144.96513545","","2","vic:rail:FSS","1","Level 0"
"vic:rail:FSY","Footscray Railway Station","-37.80141343","144.90202006","","1","","1",""
"vic:rail:FSY_BR1","Bike & Ride","-37.80160006","144.90136740","","3","vic:rail:FSY","","Level 0"
"vic:rail:FSY_CN1","Concourse","-37.80161352","144.90161689","","3","vic:rail:FSY","","Level 1"
"vic:rail:FSY_DP1","Decision point 1","-37.80134796","144.90188562","","3","vic:rail:FSY","","Level -1"
"vic:rail:FSY_DP2","Decision point 2","-37.80184801","144.90112188","","3","vic:rail:FSY","","Level 1"
"vic:rail:FSY_DP3","Decision point 3","-37.80164418","144.90182045","","3","vic:rail:FSY","","Level 1"
"vic:rail:FSY_DP4","Decision point 4","-37.80170561","144.90172785","","3","vic:rail:FSY","","Level 1"
"vic:rail:FSY_DP5","Decision point 5","-37.80179872","144.90189558","","3","vic:rail:FSY","","Level 1"
"vic:rail:FSY_DP6","Decision point 6","-37.80194647","144.90209583","","3","vic:rail:FSY","","Level 1"
"vic:rail:FSY_DP7","Decision point 7","-37.80207895","144.90194444","","3","vic:rail:FSY","","Level 1"
"vic:rail:FSY_DP8","Decision point 8","-37.80204211","144.90190005","","3","vic:rail:FSY","","Level 1"
"vic:rail:FSY_DP9","Decision point 9","-37.80206619","144.90224009","","3","vic:rail:FSY","","Level 1"
"vic:rail:FSY_EN1","Irving St","-37.80107601","144.90230218","","2","vic:rail:FSY","1","Level 0"
"vic:rail:FSY_EN10","Hyde St","-37.80201559","144.90243460","","2","vic:rail:FSY","1","Level 0"
"vic:rail:FSY_EN11","Hyde St","-37.80226020","144.90250718","","2","vic:rail:FSY","1","Level 0"
"vic:rail:FSY_EN12","Hyde St","-37.80216588","144.90227134","","2","vic:rail:FSY","1","Level 0"
"vic:rail:FSY_EN2","Irving St","-37.80128389","144.90183065","","2","vic:rail:FSY","1","Level 0"
"vic:rail:FSY_EN3","Irving St","-37.80144076","144.90153092","","2","vic:rail:FSY","1","Level 0"
"vic:rail:FSY_EN4","Irving St","-37.80149157","144.90134776","","2","vic:rail:FSY","1","Level 0"
"vic:rail:FSY_EN5","Irving St","-37.80175673","144.90105632","","2","vic:rail:FSY","1","Level 0"
"vic:rail:FSY_EN6","McNab Ave","-37.80189739","144.90187007","","2","vic:rail:FSY","1","Level 0"
"vic:rail:FSY_EN7","McNab Ave","-37.80173071","144.90212465","","2","vic:rail:FSY","1","Level 0"
"vic:rail:FSY_EN8","McNab Ave","-37.80187442","144.90209787","","2","vic:rail:FSY","1","Level 0"
"vic:rail:FSY_EN9","McNab Ave","-37.80177695","144.90219149","","2","vic:rail:FSY","1","Level 0"
"vic:rail:FSY_KR1","Kiss & Ride","-37.80091014","144.90260217","","3","vic:rail:FSY","","Level 0"
"vic:rail:FSY_LI1","Irving St","-37.80149582","144.90158614","","2","vic:rail:FSY","1","Level 0"
"vic:rail:FSY_LI2","Lift 2","-37.80168061","144.90184214","","3","vic:rail:FSY","","Level 1"
"vic:rail:FSY_LI3","McNab Ave","-37.80187897","144.90184788","","2","vic:rail:FSY","1","Level 0"
"vic:rail:FSY_LI4","Hyde St","-37.80214746","144.90224915","","2","vic:rail:FSY","1","Level 0"
"vic:rail:FSY_PR1","Park & Ride","-37.80301327","144.90178170","","3","vic:rail:FSY","","Level 0"
"vic:rail:FSY_TX1","Taxi Zone","-37.80174165","144.90071602","","3","vic:rail:FSY","","Level 0"
"vic:rail:GEL","Geelong Railway Station ","-38.14470898","144.35491520","","1","","1",""
"vic:rail:GFD","Garfield Railway Station","-38.09103062","145.67422472","","1","","1",""
"vic:rail:GIS","Gisborne Railway Station","-37.45882550","144.59872157","","1","","1",""
"vic:rail:GRG","Goornong Railway Station","-36.61518327","144.50347417","","1","","1",""
"vic:rail:HCJ","Heathcote Junction Railway Station","-37.37172322","145.02824986","","1","","1",""
"vic:rail:HUY","Huntly Railway Station","-36.66584794","144.36982046","","1","","1",""
"vic:rail:KER","Kerang Railway Station","-35.73312162","143.92442509","","1","","1",""
"vic:rail:KET","Kilmore East Station","-37.29321027","144.98356599","","1","","1",""
"vic:rail:KFT","Kangaroo Flat Railway Station","-36.79483364","144.24899016","","1","","1",""
"vic:rail:KYN","Kyneton Railway Station","-37.25827885","144.45060159","","1","","1",""
"vic:rail:LRA","Lara Railway Station","-38.02242764","144.41440429","","1","","1",""
"vic:rail:LRR","Little River Railway Station","-37.96292909","144.49848487","","1","","1",""
"vic:rail:LWY","Longwarry Railway Station","-38.11099211","145.76686029","","1","","1",""
"vic:rail:MAS","Marshall Railway Station","-38.19854900","144.35505671","","1","","1",""
"vic:rail:MBY","Malmsbury Railway Station","-37.18974032","144.37532317","","1","","1",""
"vic:rail:MDN","Macedon Railway Station","-37.42357331","144.56139685","","1","","1",""
"vic:rail:MEL","Melton Railway Station","-37.70347382","144.57209861","","1","","1",""
"vic:rail:MOE","Moe Railway Station","-38.17689039","146.26054896","","1","","1",""
"vic:rail:MPA","Mooroopna Railway Station","-36.39912828","145.35821484","","1","","1",""
"vic:rail:MST","Murchison East Railway Station","-36.61314794","145.24063556","","1","","1",""
"vic:rail:MWL","Morwell Railway Station","-38.23674592","146.39677567","","1","","1",""
"vic:rail:MYB","Maryborough Railway Station","-37.05090849","143.74240234","","1","","1",""
"vic:rail:NGE","Nagambie Railway Station","-36.78546410","145.16035666","","1","","1",""
"vic:rail:NGL","North Geelong Railway Station","-38.12268295","144.35231162","","1","","1",""
"vic:rail:NME","North Melbourne Railway Station","-37.80755071","144.94238439","","1","","1",""
"vic:rail:NME_DP1","Decision point 1","-37.80745560","144.94261419","","3","vic:rail:NME","","Level 0"
"vic:rail:NME_DP10","Decision point 10","-37.80652085","144.94120900","","3","vic:rail:NME","","Level 0"
"vic:rail:NME_DP2","Decision point 2","-37.80747302","144.94257964","","3","vic:rail:NME","","Level 0"
"vic:rail:NME_DP3","Decision point 3","-37.80749044","144.94254508","","3","vic:rail:NME","","Level 0"
"vic:rail:NME_DP4","Decision point 4","-37.80756031","144.94241819","","3","vic:rail:NME","","Level 0"
"vic:rail:NME_DP5","Decision point 5","-37.80762098","144.94228021","","3","vic:rail:NME","","Level 0"
"vic:rail:NME_DP6","Decision point 6","-37.80769066","144.94214197","","3","vic:rail:NME","","Level 0"
"vic:rail:NME_DP7","Decision point 7","-37.80632063","144.94161210","","3","vic:rail:NME","","Level 0"
"vic:rail:NME_DP8","Decision point 8","-37.80638170","144.94149682","","3","vic:rail:NME","","Level 0"
"vic:rail:NME_DP9","Decision point 9","-37.80645117","144.94134723","","3","vic:rail:NME","","Level 0"
"vic:rail:NME_EN1","Railway Pl","-37.80723704","144.94248396","","2","vic:rail:NME","1","Level 1"
"vic:rail:NME_EN2","Railway Pl","-37.80743838","144.94266011","","2","vic:rail:NME","1","Level 1"
"vic:rail:NME_EN3","Railway Pl","-37.80755686","144.94273633","","2","vic:rail:NME","1","Level 1"
"vic:rail:NME_LI1","Lift 1","-37.80754567","144.94261169","","3","vic:rail:NME","","Level 0"
"vic:rail:NME_LI2","Lift 2","-37.80759674","144.94243990","","3","vic:rail:NME","","Level 0"
"vic:rail:NME_LI3","Lift 3","-37.80764840","144.94230217","","3","vic:rail:NME","","Level 0"
"vic:rail:NME_LI4","Lift 4","-37.80770888","144.94215283","","3","vic:rail:NME","","Level 0"
"vic:rail:NNG","Nar Nar Goon Railway Station","-38.08159155","145.57166573","","1","","1",""
"vic:rail:NSH","North Shore Railway Station","-38.09837714","144.36532142","","1","","1",""
"vic:rail:PKM","Pakenham Railway Station","-38.08061397","145.48637907","","1","","1",""
"vic:rail:PKM_BR1","Bike & Ride","-38.08030094","145.48516558","","3","vic:rail:PKM","","Level 0"
"vic:rail:PKM_DP1","Decision point 1","-38.08043163","145.48551633","","3","vic:rail:PKM","","Level 0"
"vic:rail:PKM_DP2","Decision point 2","-38.08045068","145.48559575","","3","vic:rail:PKM","","Level 0"
"vic:rail:PKM_EN1","Bald Hill Ave","-38.08038261","145.48520950","","2","vic:rail:PKM","1","Level 0"
"vic:rail:PKM_EN2","Bald Hill Ave","-38.08075284","145.48596576","","2","vic:rail:PKM","1","Level 0"
"vic:rail:PKM_EN3","Railway Ave","-38.08035921","145.48619050","","2","vic:rail:PKM","1","Level 0"
"vic:rail:PKM_KR1","Kiss & Ride 1","-38.08074755","145.48555542","","3","vic:rail:PKM","","Level 0"
"vic:rail:PKM_KR2","Kiss & Ride 2","-38.08031044","145.48660196","","3","vic:rail:PKM","","Level 0"
"vic:rail:PKM_LI1","Lift 1","-38.08053872","145.48543431","","3","vic:rail:PKM","","Level 0"
"vic:rail:PKM_LI2","Lift 2","-38.08055776","145.48551373","","3","vic:rail:PKM","","Level 0"
"vic:rail:PKM_LI3","Lift 3","-38.08031436","145.48550735","","3","vic:rail:PKM","","Level 0"
"vic:rail:PKM_LI4","Lift 4","-38.08033340","145.48558676","","3","vic:rail:PKM","","Level 0"
"vic:rail:PKM_PR1","Park & Ride 1","-38.08103488","145.48687206","","3","vic:rail:PKM","","Level 0"
"vic:rail:PKM_PR2","Park & Ride 2","-38.08010967","145.48710776","","3","vic:rail:PKM","","Level 0"
"vic:rail:PYD","Pyramid Railway Station","-36.05341470","144.11332145","","1","","1",""
"vic:rail:RAY","Raywood Railway Station","-36.53195927","144.20116104","","1","","1",""
"vic:rail:RBK","Rockbank Railway Station ","-37.72926127","144.65063148","","1","","1",""
"vic:rail:RIK","Riddells Creek Railway Station","-37.46512379","144.67983071","","1","","1",""
"vic:rail:RMD","Richmond Railway Station","-37.82407446","144.99016426","","1","","1",""
"vic:rail:RMD_CN1","Concourse 1","-37.82457298","144.99033251","","3","vic:rail:RMD","","Level 1"
"vic:rail:RMD_DP1","Decision Point 1","-37.82437558","144.99038331","","3","vic:rail:RMD","","Level 1"
"vic:rail:RMD_DP10","Decision Point 10","-37.82366145","144.98919842","","3","vic:rail:RMD","","Level -1"
"vic:rail:RMD_DP11","Decision Point 11","-37.82354473","144.98922431","","3","vic:rail:RMD","","Level -1"
"vic:rail:RMD_DP12","Decision Point 12","-37.82369357","144.98791376","","3","vic:rail:RMD","","Level 0"
"vic:rail:RMD_DP13","Decision Point 13","-37.82358645","144.98797347","","3","vic:rail:RMD","","Level 0"
"vic:rail:RMD_DP14","Decision Point 14","-37.82347013","144.98802207","","3","vic:rail:RMD","","Level 0"
"vic:rail:RMD_DP15","Decision Point 15","-37.82334480","144.98807092","","3","vic:rail:RMD","","Level 0"
"vic:rail:RMD_DP16","Decision Point 16","-37.82322847","144.98811952","","3","vic:rail:RMD","","Level 0"
"vic:rail:RMD_DP17","Decision Point 17","-37.82461463","144.99066085","","3","vic:rail:RMD","","Level 1"
"vic:rail:RMD_DP2","Decision Point 2","-37.82425926","144.99043191","","3","vic:rail:RMD","","Level 1"
"vic:rail:RMD_DP3","Decision Point 3","-37.82415194","144.99048026","","3","vic:rail:RMD","","Level 1"
"vic:rail:RMD_DP4","Decision Point 4","-37.82403581","144.99054022","","3","vic:rail:RMD","","Level 1"
"vic:rail:RMD_DP5","Decision Point 5","-37.82392850","144.99058857","","3","vic:rail:RMD","","Level 1"
"vic:rail:RMD_DP6","Decision Point 6","-37.82385682","144.99061324","","3","vic:rail:RMD","","Level 1"
"vic:rail:RMD_DP7","Decision Point 7","-37.82402979","144.98913162","","3","vic:rail:RMD","","Level -1"
"vic:rail:RMD_DP8","Decision Point 8","-37.82391308","144.98915751","","3","vic:rail:RMD","","Level -1"
"vic:rail:RMD_DP9","Decision Point 9","-37.82378736","144.98918364","","3","vic:rail:RMD","","Level -1"
"vic:rail:RMD_EN1","Swan St","-37.82469850","144.99029502","","2","vic:rail:RMD","1","Level 0"
"vic:rail:RMD_EN2","Swan St","-37.82473153","144.99064632","","2","vic:rail:RMD","1","Level 0"
"vic:rail:RMD_EN3","Stewart St","-37.82388559","144.99071471","","2","vic:rail:RMD","1","Level 0"
"vic:rail:RMD_EN4","Stewart St","-37.82374428","144.99035499","","2","vic:rail:RMD","1","Level 0"
"vic:rail:ROE","Rosedale Railway Station","-38.15640367","146.78696637","","1","","1",""
"vic:rail:ROR","Rochester Railway Station","-36.36236050","144.69868134","","1","","1",""
"vic:rail:RVH","Caroline Springs Railway Station","-37.76612649","144.73573715","","1","","1",""
"vic:rail:SAE","Sale Railway Station","-38.10310272","147.05480513","","1","","1",""
"vic:rail:SDP","Sherwood Park Railway Station","-38.38638239","142.53884888","","1","","1",""
"vic:rail:SER","Seymour Railway Station","-37.02472873","145.13772862","","1","","1",""
"vic:rail:SHT","Springhurst Railway Station ","-36.18627209","146.47042552","","1","","1",""
"vic:rail:SNH","Shepparton Railway Station","-36.38379101","145.40649749","","1","","1",""
"vic:rail:SOG","South Geelong Railway Station","-38.15865863","144.35898705","","1","","1",""
"vic:rail:SSS","Southern Cross Railway Station","-37.81866310","144.95277706","","1","","1",""
"vic:rail:SSS_bDP1","Bourke St DP","-37.81727161","144.95256559","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_bEN1","Bourke St","-37.81711777","144.95304696","","2","vic:rail:SSS","1","Level 0"
"vic:rail:SSS_bEN2","Bourke St","-37.81703592","144.95300378","","2","vic:rail:SSS","1","Level 0"
"vic:rail:SSS_bEN3","Bourke St","-37.81687299","144.95296284","","2","vic:rail:SSS","1","Level 0"
"vic:rail:SSS_cCN1","C St Concourse","-37.81913575","144.95249136","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_cCN2","C St Concourse","-37.81908487","144.95267453","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_cDP1","Collins St DP","-37.81896173","144.95284833","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_cDP2","Collins St DP","-37.81911102","144.95210580","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_cDP3","Collins St DP","-37.81906053","144.95231168","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_cDP4","Collins St DP","-37.81898401","144.95257507","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_cEN1","Collins St","-37.81935391","144.95259893","","2","vic:rail:SSS","1","Level 0"
"vic:rail:SSS_cEN2","Collins St","-37.81930263","144.95275939","","2","vic:rail:SSS","1","Level 0"
"vic:rail:SSS_dDP1","Docklands DP","-37.81771294","144.95099708","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_dDP2","Docklands DP","-37.81761078","144.95134070","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_dDP3","Docklands DP","-37.81784082","144.95109578","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_dDP4","Docklands DP","-37.81776331","144.95130241","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_dDP5","Docklands DP","-37.81767739","144.95154334","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_dEN1","Docklands Stadium","-37.81780649","144.95067641","","2","vic:rail:SSS","1","Level 1"
"vic:rail:SSS_LI1","Spencer St Lift 1","-37.81884549","144.95341955","","3","vic:rail:SSS","","Level 0"
"vic:rail:SSS_LI2","Bourke St Lift 2","-37.81704157","144.95281051","","3","vic:rail:SSS","","Level 0"
"vic:rail:SSS_LI3","Docklands Lift","-37.81771460","144.95161047","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_LI4","Docklands Lift","-37.81780033","144.95135818","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_LI5","Docklands Lift","-37.81787784","144.95115156","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_LI6","Collins St Lift","-37.81902043","144.95259679","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_LI7","Collins St Lift","-37.81908775","144.95232228","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_LI8","Collins St Lift","-37.81914745","144.95212751","","3","vic:rail:SSS","","Level 1"
"vic:rail:SSS_PR1","Park & Ride","-37.81525933","144.95189418","","3","vic:rail:SSS","","Level 0"
"vic:rail:SSS_sCN1","S St Concourse","-37.81876699","144.95356940","","3","vic:rail:SSS","","Level 0"
"vic:rail:SSS_sCN2","S St Concourse","-37.81839492","144.95342064","","3","vic:rail:SSS","","Level 0"
"vic:rail:SSS_sCN3","S St Concourse","-37.81819419","144.95327850","","3","vic:rail:SSS","","Level 0"
"vic:rail:SSS_sCN4","S St Concourse","-37.81798406","144.95311391","","3","vic:rail:SSS","","Level 0"
"vic:rail:SSS_sCN5","S St Concourse","-37.81778294","144.95294906","","3","vic:rail:SSS","","Level 0"
"vic:rail:SSS_sCN6","S St Concourse","-37.81759102","144.95279533","","3","vic:rail:SSS","","Level 0"
"vic:rail:SSS_sEN1","Spencer St","-37.81889783","144.95383843","","2","vic:rail:SSS","1","Level 0"
"vic:rail:SSS_sEN2","Spencer St","-37.81835245","144.95356949","","2","vic:rail:SSS","1","Level 0"
"vic:rail:SSS_sEN3","Spencer St","-37.81813450","144.95347327","","2","vic:rail:SSS","1","Level 0"
"vic:rail:SSS_sEN4","Spencer St","-37.81790734","144.95336595","","2","vic:rail:SSS","1","Level 0"
"vic:rail:SSS_sEN5","Spencer St","-37.81768958","144.95328108","","2","vic:rail:SSS","1","Level 0"
"vic:rail:SSS_sEN6","Spencer St","-37.81747143","144.95317351","","2","vic:rail:SSS","1","Level 0"
"vic:rail:SSS_sEN7","Spencer St","-37.81729891","144.95309875","","2","vic:rail:SSS","1","Level 0"
"vic:rail:SSS_TX1","Taxi Zone 1","-37.81911828","144.95355970","","3","vic:rail:SSS","","Level 0"
"vic:rail:SSS_TX2","Taxi Zone 2","-37.81760970","144.95335145","","3","vic:rail:SSS","","Level 0"
"vic:rail:STD","Stratford Railway Station","-37.96704739","147.08146945","","1","","1",""
"vic:rail:SUN","Sunshine Railway Station","-37.78853633","144.83287820","","1","","1",""
"vic:rail:SUN_BR1","Bike & Ride 1","-37.78785915","144.83280715","","3","vic:rail:SUN","","Level 0"
"vic:rail:SUN_BR2","Bike & Ride 2","-37.78814635","144.83225371","","3","vic:rail:SUN","","Level 0"
"vic:rail:SUN_DP1","Decision Point 1","-37.78791507","144.83290771","","3","vic:rail:SUN","","Level 2"
"vic:rail:SUN_DP2","Decision Point 2","-37.78804475","144.83260869","","3","vic:rail:SUN","","Level 2"
"vic:rail:SUN_DP3","Decision Point 3","-37.78811784","144.83266333","","3","vic:rail:SUN","","Level 2"
"vic:rail:SUN_DP4","Decision Point 4","-37.78817442","144.83230966","","3","vic:rail:SUN","","Level 2"
"vic:rail:SUN_DP5","Decision Point 5","-37.78840979","144.83334747","","3","vic:rail:SUN","","Level 1"
"vic:rail:SUN_DP6","Decision Point 6","-37.78873093","144.83267948","","3","vic:rail:SUN","","Level 1"
"vic:rail:SUN_EN1","Station Pl","-37.78770479","144.83274353","","2","vic:rail:SUN","1","Level 0"
"vic:rail:SUN_EN2","Station Pl","-37.78787171","144.83299982","","2","vic:rail:SUN","1","Level 0"
"vic:rail:SUN_EN3","Station Pl","-37.78800010","144.83312098","","2","vic:rail:SUN","1","Level 0"
"vic:rail:SUN_EN4","Station Pl","-37.78849231","144.83342454","","2","vic:rail:SUN","1","Level 0"
